Location,_Location_latitude,_Location_longitude,_Location_altitude,_Location_precision,Ward No,Photo,Gender,Age,Got Help,Gov Capacity,neighbours,others,ngo/ingo,relatives,gov,local groups,not sure,Wait period,injured,lost relative,house destroyed/damaged,All: injured..houses destroyed/damaged,Affected: Other,New_Question,Imp: food,Imp:sanitation,Imp: emergency medical treatment,Imp: cash,Imp: tents,Imp: building materials,Imp: all of the above,not accesible: food supplies,not accessible: sanitation,not accessible: emergency supplies,Not accessible: cash,Not accessible: tents,Not accessible: building materials,Not accessible: All of the above,Top priority: foreign employmnet,Top priority: farm/business,Top priority: not sure,Top priority: education,Top priority: rebuilding,Top priority: employment,How do you think relief response could be improved next time,Any comments,start,end,today,username,simserial,subscriberid,deviceid,phonenumber,meta/instanceID,_uuid,_submission_time,_tags,_notes
28.41213 84.21337 2312.328 19.345,28.41213,84.21337,2312.328,19.345,4,n/a,____male,36,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,no,no,2016-01-07T08:29:53.000+06:45,2016-01-07T08:33:09.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:ORDX90SlRHzjBavf,no phonenumber property in enketo,uuid:b7a40b05-6a6a-4678-acaf-df3636b6d485,b7a40b05-6a6a-4678-acaf-df3636b6d485,2016-01-07T03:00:47,,
28.19921 84.719572 2278.532 25.637,28.19921,84.719572,2278.532,25.637,4,n/a,____female,39,____no,__yes,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,FALSE,FALSE,TRUE,FALSE,FALSE,house was only cracked so i didnt get the card and havent received any relief,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,should be fair and everyone should be treated equally,no,2016-01-07T08:33:10.000+06:45,2016-01-07T08:38:27.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:ORDX90SlRHzjBavf,no phonenumber property in enketo,uuid:626b4849-c713-4501-af92-fca67918ce0f,626b4849-c713-4501-af92-fca67918ce0f,2016-01-07T03:00:48,,
28.46456 84.144345 2317.357 61.4674,28.46456,84.144345,2317.357,61.4674,4,n/a,____female,29,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,no,no,2016-01-07T08:38:27.000+06:45,2016-01-07T08:40:32.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:ORDX90SlRHzjBavf,no phonenumber property in enketo,uuid:6ceda7a9-c40e-4235-ab84-b0e1c1f3fd3c,6ceda7a9-c40e-4235-ab84-b0e1c1f3fd3c,2016-01-07T03:00:49,,
28.37435 84.15635 2336.245 54.356677,28.37435,84.15635,2336.245,54.356677,4,n/a,____female,33,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,no,no,2016-01-07T08:40:32.000+06:45,2016-01-07T08:42:53.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:ORDX90SlRHzjBavf,no phonenumber property in enketo,uuid:9df95213-946e-493e-9985-cfa59ad5c3aa,9df95213-946e-493e-9985-cfa59ad5c3aa,2016-01-07T03:00:49,,
28.42138 84.32175 2268.6575 17.5664,28.42138,84.32175,2268.6575,17.5664,4,n/a,____female,48,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,no idea,no comments,2016-01-07T09:48:00.000+06:45,2016-01-07T09:49:30.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:283a1f45-37d9-4cd0-b253-f3b1c75f7730,283a1f45-37d9-4cd0-b253-f3b1c75f7730,2016-01-07T04:23:35,,
28.31752 84.62861 2317.348 28.394,28.31752,84.62861,2317.348,28.394,4,n/a,____female,39,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,no,no,2016-01-07T09:49:30.000+06:45,2016-01-07T09:51:17.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:a58f076a-8f8f-4641-a62a-b486ef708b8c,a58f076a-8f8f-4641-a62a-b486ef708b8c,2016-01-07T04:23:36,,
28.43622 84.72682 2267.825 34.458,28.43622,84.72682,2267.825,34.458,4,n/a,____female,26,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,should be quick,no comments,2016-01-07T09:51:17.000+06:45,2016-01-07T09:52:59.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:1d4d5156-553b-4b95-8570-4910a37663a9,1d4d5156-553b-4b95-8570-4910a37663a9,2016-01-07T04:23:37,,
28.36715 84.439429 2289.46801 63.566,28.36715,84.439429,2289.46801,63.566,4,n/a,____female,37,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,no idea,no comments,2016-01-07T09:53:00.000+06:45,2016-01-07T09:55:00.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:994ca2e3-289c-462c-badc-56d9f27e0fdc,994ca2e3-289c-462c-badc-56d9f27e0fdc,2016-01-07T04:23:38,,
28.43651 84.28664 2403.891 69.422,28.43651,84.28664,2403.891,69.422,4,n/a,____male,62,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,no idea,no comments,2016-01-07T09:55:01.000+06:45,2016-01-07T09:56:24.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:6e6be159-3e3d-4e04-b109-d1fd44c63ab9,6e6be159-3e3d-4e04-b109-d1fd44c63ab9,2016-01-07T04:23:38,,
28.16689 84.52178 2254.2398 36.4565,28.16689,84.52178,2254.2398,36.4565,4,n/a,____male,57,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,government should give immediately two hundred thousand immediately for rebuilding,2016-01-07T09:56:25.000+06:45,2016-01-07T09:59:28.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:f73ccfd6-efae-4bd7-8d48-fd4c8ae75de1,f73ccfd6-efae-4bd7-8d48-fd4c8ae75de1,2016-01-07T04:23:39,,
28.318664 84.46986 2155.6485 64.759,28.318664,84.46986,2155.6485,64.759,4,n/a,____male,28,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,no idea,no comments,2016-01-07T09:59:28.000+06:45,2016-01-07T10:00:59.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:7ebc4bea-44dd-45cf-ac54-ba5140b54f0a,7ebc4bea-44dd-45cf-ac54-ba5140b54f0a,2016-01-07T04:23:40,,
28.26941 84.426952 2198.6881 38,28.26941,84.426952,2198.6881,38,4,n/a,____male,73,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comments,2016-01-07T10:00:59.000+06:45,2016-01-07T10:02:25.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:0f8d9251-2291-4430-9001-dcd01c26a469,0f8d9251-2291-4430-9001-dcd01c26a469,2016-01-07T04:23:41,,
28.34892 84.4266358 2312.459 7.56939,28.34892,84.4266358,2312.459,7.56939,4,n/a,____male,43,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,there should be coordination between local government and ngo|into for better result,no comments,2016-01-07T10:02:26.000+06:45,2016-01-07T10:06:34.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:f148475a-f2d1-4f71-9181-91c3a8e75734,f148475a-f2d1-4f71-9181-91c3a8e75734,2016-01-07T04:23:41,,
28.35448 84.52698 2146.826 68.3644,28.35448,84.52698,2146.826,68.3644,4,n/a,____male,30,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comments,2016-01-07T10:06:34.000+06:45,2016-01-07T10:08:06.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:033a4546-ed11-4a7f-af60-3fd0bb8efa4b,033a4546-ed11-4a7f-af60-3fd0bb8efa4b,2016-01-07T04:23:42,,
n/a,n/a,n/a,n/a,n/a,2,n/a,____male,68,____yes,__yes,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,No comments,No comments,2016-01-06T19:52:46.000+06:45,2016-01-06T19:53:55.000+06:45,06/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:753d94a0-0e35-401e-9d4f-e16f0e307d89,753d94a0-0e35-401e-9d4f-e16f0e307d89,2016-01-07T10:46:41,,
28.19435 84.72677 1372.7315352119451 16,28.19435,84.72677,1372.731535,16,2,n/a,____male,71,____yes,__yes,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,"People who are young can get relief easily,  but we are old no,  we feel difficulty to walk long distance to get relief.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,No comments,No comments,2016-01-07T16:06:46.000+06:45,2016-01-07T16:09:11.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:e6acf7df-7ec5-483f-bff4-b2ce481083b7,e6acf7df-7ec5-483f-bff4-b2ce481083b7,2016-01-07T10:46:42,,
28.19435 84.72687 1372.732535211956 16,28.19435,84.72687,1372.732535,16,2,n/a,____male,74,____yes,__yes,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,No comments,No comments,2016-01-07T16:09:12.000+06:45,2016-01-07T16:10:41.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:063c148c-61cf-4bd7-a725-180377d3553e,063c148c-61cf-4bd7-a725-180377d3553e,2016-01-07T10:46:44,,
n/a,n/a,n/a,n/a,n/a,2,n/a,____male,39,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,No comments,No comments,2016-01-07T16:10:41.000+06:45,2016-01-07T16:11:24.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:5840e229-698f-419e-9dd7-87ac8916731f,5840e229-698f-419e-9dd7-87ac8916731f,2016-01-07T10:46:45,,
28.19535 84.72678 1372.731532119451 16,28.19535,84.72678,1372.731532,16,2,n/a,____male,42,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,No comments,No comments,2016-01-07T16:11:24.000+06:45,2016-01-07T16:12:55.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:7fb24ad8-509f-463c-a51e-ad2c74f82e1f,7fb24ad8-509f-463c-a51e-ad2c74f82e1f,2016-01-07T10:46:46,,
n/a,n/a,n/a,n/a,n/a,2,n/a,____male,22,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,No comments,No comments,2016-01-07T16:12:55.000+06:45,2016-01-07T16:13:32.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:878086fa-d026-4f95-a776-bc6905c095f3,878086fa-d026-4f95-a776-bc6905c095f3,2016-01-07T10:46:47,,
n/a,n/a,n/a,n/a,n/a,2,n/a,____male,52,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,No comments,No comments,2016-01-07T16:13:33.000+06:45,2016-01-07T16:14:27.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:7245772f-e0d6-4e32-acd2-df489c52d469,7245772f-e0d6-4e32-acd2-df489c52d469,2016-01-07T10:46:49,,
n/a,n/a,n/a,n/a,n/a,2,n/a,____male,68,____yes,__yes,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,No comments,No comments,2016-01-07T16:14:28.000+06:45,2016-01-07T16:15:30.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:537df1d1-6359-42ce-bfe8-03ec6a890b5b,537df1d1-6359-42ce-bfe8-03ec6a890b5b,2016-01-07T10:46:50,,
28.198958 84.72961 1349.0442656726796 24,28.198958,84.72961,1349.044266,24,2,n/a,____male,52,____yes,__yes,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Giving cash and relief materials everyone equally would be great.,No comments,2016-01-07T16:15:31.000+06:45,2016-01-07T16:21:00.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:320c6c0b-62fa-48b8-9e76-d5a794b9ecfc,320c6c0b-62fa-48b8-9e76-d5a794b9ecfc,2016-01-07T10:46:51,,
28.198958 84.72961 1349.0442656726796 24,28.198958,84.72961,1349.044266,24,2,n/a,____female,24,____yes,__yes,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,No comments,No comments,2016-01-07T16:21:00.000+06:45,2016-01-07T16:22:46.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:2188bb87-5020-4293-8a87-3426aa68f5eb,2188bb87-5020-4293-8a87-3426aa68f5eb,2016-01-07T10:46:53,,
n/a,n/a,n/a,n/a,n/a,2,n/a,____female,19,____yes,__yes,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,No comments,No comments,2016-01-07T16:22:46.000+06:45,2016-01-07T16:24:15.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:78b8760f-5007-4c0c-9ead-4199ed8ea2be,78b8760f-5007-4c0c-9ead-4199ed8ea2be,2016-01-07T10:46:54,,
28.198958 84.72961 1349.0442656726796 24,28.198958,84.72961,1349.044266,24,2,n/a,____female,24,____yes,__yes,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,No comments,No comments,2016-01-07T16:24:15.000+06:45,2016-01-07T16:25:59.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:f5bd3b62-d1c3-4ce8-91f3-3c439253fcd9,f5bd3b62-d1c3-4ce8-91f3-3c439253fcd9,2016-01-07T10:46:55,,
n/a,n/a,n/a,n/a,n/a,2,n/a,____male,18,____yes,__yes,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,No comments,No comments,2016-01-07T16:25:59.000+06:45,2016-01-07T16:27:11.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:5b44a4fe-3895-4085-85f6-1fc6f0cd849d,5b44a4fe-3895-4085-85f6-1fc6f0cd849d,2016-01-07T10:46:56,,
n/a,n/a,n/a,n/a,n/a,2,n/a,____male,37,____yes,__yes,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,No comments,No comments,2016-01-07T16:27:12.000+06:45,2016-01-07T16:27:59.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:ce039fc9-234a-4eb8-af07-239b3587e1a0,ce039fc9-234a-4eb8-af07-239b3587e1a0,2016-01-07T10:46:57,,
n/a,n/a,n/a,n/a,n/a,2,n/a,____female,21,____yes,__yes,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,No comments,No comments,2016-01-07T16:27:59.000+06:45,2016-01-07T16:28:51.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:a0a33d75-64e5-4315-97a6-bf16102b05ed,a0a33d75-64e5-4315-97a6-bf16102b05ed,2016-01-07T10:46:58,,
28.1469753 84.394279 2119.3678 6,28.1469753,84.394279,2119.3678,6,6,n/a,____male,37,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comments,2016-01-08T21:10:55.000+06:45,2016-01-08T21:13:36.000+06:45,08/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:4fa396b9-bab7-4ccf-a73c-7da72adfac67,4fa396b9-bab7-4ccf-a73c-7da72adfac67,2016-01-08T15:28:48,,
28.349437 84.248643 2106.344 53.34944,28.349437,84.248643,2106.344,53.34944,4,n/a,____male,56,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,government should be active like NGO/INGO for better relief respose,no comments,2016-01-08T20:28:34.000+06:45,2016-01-08T20:32:02.000+06:45,08/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:ee6dd5a1-be08-4427-b3eb-a051c3adea21,ee6dd5a1-be08-4427-b3eb-a051c3adea21,2016-01-08T16:02:33,,
28.34913 84.53464 2039.3794 57.3944,28.34913,84.53464,2039.3794,57.3944,4,n/a,____male,41,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,no idea,there is not sarisfactory response from the government,2016-01-08T20:32:03.000+06:45,2016-01-08T20:34:16.000+06:45,08/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:7dcb83d1-8854-41e6-98ec-dab549ad2b6f,7dcb83d1-8854-41e6-98ec-dab549ad2b6f,2016-01-08T16:02:34,,
